Category,ProductID,FileName,Name,Brand,BigBasket Search
"Beverages (Paniyalu)","frooti-mango","frooti-mango.jpg","Frooti Mango","Parle Agro","https://www.bigbasket.com/ps/?q=Parle%20Agro%20Frooti%20Mango"
"Beverages (Paniyalu)","green-tea-lipton","green-tea-lipton.jpg","Green Tea (Lipton)","Lipton","https://www.bigbasket.com/ps/?q=Lipton%20Green%20Tea"
"Beverages (Paniyalu)","green-tea-organic","green-tea-organic.jpg","Green Tea (Organic)","24 Mantra","https://www.bigbasket.com/ps/?q=24%20Mantra%20Green%20Tea"
"Beverages (Paniyalu)","horlicks","horlicks.jpg","Horlicks","Horlicks","https://www.bigbasket.com/ps/?q=Horlicks%20Horlicks"
"Beverages (Paniyalu)","horlicks-classic-malt","horlicks-classic-malt.jpg","Horlicks Classic Malt","Horlicks","https://www.bigbasket.com/ps/?q=Horlicks%20Horlicks%20Classic%20Malt"
"Beverages (Paniyalu)","kinley-water","kinley-water.jpg","Kinley Water","Kinley","https://www.bigbasket.com/ps/?q=Kinley%20Kinley%20Water"
"Beverages (Paniyalu)","limca","limca.jpg","Limca","Coca Cola","https://www.bigbasket.com/ps/?q=Coca%20Cola%20Limca"
"Beverages (Paniyalu)","maaza-mango-drink","maaza-mango-drink.jpg","Maaza Mango Drink","Coca Cola","https://www.bigbasket.com/ps/?q=Coca%20Cola%20Maaza%20Mango%20Drink"
"Beverages (Paniyalu)","mountain-dew","mountain-dew.jpg","Mountain Dew","PepsiCo","https://www.bigbasket.com/ps/?q=PepsiCo%20Mountain%20Dew"
"Beverages (Paniyalu)","nescafe-classic-coffee","nescafe-classic-coffee.jpg","Nescafe Classic Coffee","Nescafe","https://www.bigbasket.com/ps/?q=Nescafe%20Nescafe%20Classic%20Coffee"
"Beverages (Paniyalu)","nescafe-classic-instant-coffee","nescafe-classic-instant-coffee.jpg","Nescafe Classic Instant Coffee","Nescafe","https://www.bigbasket.com/ps/?q=Nescafe%20Nescafe%20Classic%20Instant%20Coffee"
"Beverages (Paniyalu)","paper-boat-aam-panna","paper-boat-aam-panna.jpg","Paper Boat Aam Panna","Paper Boat","https://www.bigbasket.com/ps/?q=Paper%20Boat%20Paper%20Boat%20Aam%20Panna"
"Beverages (Paniyalu)","pepsi","pepsi.jpg","Pepsi","Pepsi","https://www.bigbasket.com/ps/?q=Pepsi%20Pepsi"
"Beverages (Paniyalu)","rasna-concentrate-orange","rasna-concentrate-orange.jpg","Rasna Concentrate (Orange)","Rasna","https://www.bigbasket.com/ps/?q=Rasna%20Rasna%20Concentrate"
"Beverages (Paniyalu)","real-fruit-juice-mixed","real-fruit-juice-mixed.jpg","Real Fruit Juice (Mixed)","Real","https://www.bigbasket.com/ps/?q=Real%20Real%20Fruit%20Juice"
"Beverages (Paniyalu)","real-mango-juice","real-mango-juice.jpg","Real Mango Juice","Real","https://www.bigbasket.com/ps/?q=Real%20Real%20Mango%20Juice"
"Beverages (Paniyalu)","red-bull","red-bull.jpg","Red Bull","Red Bull","https://www.bigbasket.com/ps/?q=Red%20Bull%20Red%20Bull"
"Beverages (Paniyalu)","red-label-tea","red-label-tea.jpg","Red Label Tea","Brooke Bond","https://www.bigbasket.com/ps/?q=Brooke%20Bond%20Red%20Label%20Tea"
"Beverages (Paniyalu)","rooh-afza-sharbat","rooh-afza-sharbat.jpg","Rooh Afza Sharbat","Hamdard","https://www.bigbasket.com/ps/?q=Hamdard%20Rooh%20Afza%20Sharbat"
"Beverages (Paniyalu)","slice-mango","slice-mango.jpg","Slice Mango","PepsiCo","https://www.bigbasket.com/ps/?q=PepsiCo%20Slice%20Mango"
"Beverages (Paniyalu)","sprite","sprite.jpg","Sprite","Coca Cola","https://www.bigbasket.com/ps/?q=Coca%20Cola%20Sprite"
"Beverages (Paniyalu)","sting-energy-drink","sting-energy-drink.jpg","Sting Energy Drink","PepsiCo","https://www.bigbasket.com/ps/?q=PepsiCo%20Sting%20Energy%20Drink"
"Beverages (Paniyalu)","taj-mahal-tea","taj-mahal-tea.jpg","Taj Mahal Tea","Taj Mahal","https://www.bigbasket.com/ps/?q=Taj%20Mahal%20Taj%20Mahal%20Tea"
"Beverages (Paniyalu)","tang-orange","tang-orange.jpg","Tang Orange","Tang","https://www.bigbasket.com/ps/?q=Tang%20Tang%20Orange"
"Beverages (Paniyalu)","tang-orange-powder","tang-orange-powder.jpg","Tang Orange Powder","Mondelez","https://www.bigbasket.com/ps/?q=Mondelez%20Tang%20Orange%20Powder"
"Beverages (Paniyalu)","tata-gold-tea","tata-gold-tea.jpg","Tata Gold Tea","Tata","https://www.bigbasket.com/ps/?q=Tata%20Tata%20Gold%20Tea"
"Beverages (Paniyalu)","tata-tea-gold","tata-tea-gold.jpg","Tata Tea Gold","Tata","https://www.bigbasket.com/ps/?q=Tata%20Tata%20Tea%20Gold"
"Beverages (Paniyalu)","thums-up","thums-up.jpg","Thums Up","Coca Cola","https://www.bigbasket.com/ps/?q=Coca%20Cola%20Thums%20Up"
"Beverages (Paniyalu)","tropicana-orange-juice","tropicana-orange-juice.jpg","Tropicana Orange Juice","Tropicana","https://www.bigbasket.com/ps/?q=Tropicana%20Tropicana%20Orange%20Juice"
"Beverages (Paniyalu)","wagh-bakri-instant-tea","wagh-bakri-instant-tea.jpg","Wagh Bakri Instant Tea","Wagh Bakri","https://www.bigbasket.com/ps/?q=Wagh%20Bakri%20Wagh%20Bakri%20Instant%20Tea"
"Beverages (Paniyalu)","wagh-bakri-tea","wagh-bakri-tea.jpg","Wagh Bakri Tea","Wagh Bakri","https://www.bigbasket.com/ps/?q=Wagh%20Bakri%20Wagh%20Bakri%20Tea"
"Snacks & Namkeen","5-star","5-star.jpg","5 Star","Cadbury","https://www.bigbasket.com/ps/?q=Cadbury%205%20Star"
"Snacks & Namkeen","balaji-wafers","balaji-wafers.jpg","Balaji Wafers","Balaji","https://www.bigbasket.com/ps/?q=Balaji%20Balaji%20Wafers"
"Snacks & Namkeen","bingo-mad-angles","bingo-mad-angles.jpg","Bingo Mad Angles","ITC","https://www.bigbasket.com/ps/?q=ITC%20Bingo%20Mad%20Angles"
"Snacks & Namkeen","britannia-50-50","britannia-50-50.jpg","Britannia 50-50","Britannia","https://www.bigbasket.com/ps/?q=Britannia%20Britannia%2050-50"
"Snacks & Namkeen","britannia-bourbon","britannia-bourbon.jpg","Britannia Bourbon","Britannia","https://www.bigbasket.com/ps/?q=Britannia%20Britannia%20Bourbon"
"Snacks & Namkeen","britannia-good-day","britannia-good-day.jpg","Britannia Good Day","Britannia","https://www.bigbasket.com/ps/?q=Britannia%20Britannia%20Good%20Day"
"Snacks & Namkeen","britannia-good-day-cashew","britannia-good-day-cashew.jpg","Britannia Good Day Cashew","Britannia","https://www.bigbasket.com/ps/?q=Britannia%20Britannia%20Good%20Day%20Cashew"
"Snacks & Namkeen","britannia-marie-gold","britannia-marie-gold.jpg","Britannia Marie Gold","Britannia","https://www.bigbasket.com/ps/?q=Britannia%20Britannia%20Marie%20Gold"
"Snacks & Namkeen","britannia-nutrichoice","britannia-nutrichoice.jpg","Britannia NutriChoice","Britannia","https://www.bigbasket.com/ps/?q=Britannia%20Britannia%20NutriChoice"
"Snacks & Namkeen","britannia-rusk","britannia-rusk.jpg","Britannia Rusk","Britannia","https://www.bigbasket.com/ps/?q=Britannia%20Britannia%20Rusk"
"Snacks & Namkeen","cadbury-dairy-milk","cadbury-dairy-milk.jpg","Cadbury Dairy Milk","Cadbury","https://www.bigbasket.com/ps/?q=Cadbury%20Cadbury%20Dairy%20Milk"
"Snacks & Namkeen","cadbury-gems","cadbury-gems.jpg","Cadbury Gems","Cadbury","https://www.bigbasket.com/ps/?q=Cadbury%20Cadbury%20Gems"
"Snacks & Namkeen","cadbury-silk","cadbury-silk.jpg","Cadbury Silk","Cadbury","https://www.bigbasket.com/ps/?q=Cadbury%20Cadbury%20Silk"
"Snacks & Namkeen","dark-fantasy","dark-fantasy.jpg","Dark Fantasy","Sunfeast","https://www.bigbasket.com/ps/?q=Sunfeast%20Dark%20Fantasy"
"Snacks & Namkeen","ferrero-rocher","ferrero-rocher.jpg","Ferrero Rocher","Ferrero","https://www.bigbasket.com/ps/?q=Ferrero%20Ferrero%20Rocher"
"Snacks & Namkeen","gulab-jamun-mix","gulab-jamun-mix.jpg","Gulab Jamun Mix","MTR","https://www.bigbasket.com/ps/?q=MTR%20Gulab%20Jamun%20Mix"
"Snacks & Namkeen","haldiram-aloo-bhujia","haldiram-aloo-bhujia.jpg","Haldiram Aloo Bhujia","Haldiram","https://www.bigbasket.com/ps/?q=Haldiram%20Haldiram%20Aloo%20Bhujia"
"Snacks & Namkeen","haldiram-mixture","haldiram-mixture.jpg","Haldiram Mixture","Haldiram","https://www.bigbasket.com/ps/?q=Haldiram%20Haldiram%20Mixture"
"Snacks & Namkeen","haldiram-moong-dal","haldiram-moong-dal.jpg","Haldiram Moong Dal","Haldiram","https://www.bigbasket.com/ps/?q=Haldiram%20Haldiram%20Moong%20Dal"
"Snacks & Namkeen","haldiram-murukku","haldiram-murukku.jpg","Haldiram Murukku","Haldiram","https://www.bigbasket.com/ps/?q=Haldiram%20Haldiram%20Murukku"
"Snacks & Namkeen","haldiram-sev-bhujia","haldiram-sev-bhujia.jpg","Haldiram Sev Bhujia","Haldiram","https://www.bigbasket.com/ps/?q=Haldiram%20Haldiram%20Sev%20Bhujia"
"Snacks & Namkeen","hide-seek-biscuits","hide-seek-biscuits.jpg","Hide & Seek Biscuits","Parle","https://www.bigbasket.com/ps/?q=Parle%20Hide%20%26%20Seek%20Biscuits"
"Snacks & Namkeen","kitkat","kitkat.jpg","KitKat","Nestle","https://www.bigbasket.com/ps/?q=Nestle%20KitKat"
"Snacks & Namkeen","krack-jack-biscuits","krack-jack-biscuits.jpg","Krack Jack Biscuits","Parle","https://www.bigbasket.com/ps/?q=Parle%20Krack%20Jack%20Biscuits"
"Snacks & Namkeen","kurkure-masala-munch","kurkure-masala-munch.jpg","Kurkure Masala Munch","Kurkure","https://www.bigbasket.com/ps/?q=Kurkure%20Kurkure%20Masala%20Munch"
"Snacks & Namkeen","lay-s-classic-salted","lay-s-classic-salted.jpg","Lay's Classic Salted","Lay's","https://www.bigbasket.com/ps/?q=Lay's%20Lay's%20Classic%20Salted"
"Snacks & Namkeen","lay-s-magic-masala","lay-s-magic-masala.jpg","Lay's Magic Masala","Lay's","https://www.bigbasket.com/ps/?q=Lay's%20Lay's%20Magic%20Masala"
"Snacks & Namkeen","lays-classic-salted-chips","lays-classic-salted-chips.jpg","Lays Classic Salted Chips","Lays","https://www.bigbasket.com/ps/?q=Lays%20Lays%20Classic%20Salted%20Chips"
"Snacks & Namkeen","lijjat-papad","lijjat-papad.jpg","Lijjat Papad","Lijjat","https://www.bigbasket.com/ps/?q=Lijjat%20Lijjat%20Papad"
"Snacks & Namkeen","maggi-2-minute-noodles","maggi-2-minute-noodles.jpg","Maggi 2-Minute Noodles","Maggi","https://www.bigbasket.com/ps/?q=Maggi%20Maggi%202-Minute%20Noodles"
"Snacks & Namkeen","monaco-biscuits","monaco-biscuits.jpg","Monaco Biscuits","Parle","https://www.bigbasket.com/ps/?q=Parle%20Monaco%20Biscuits"
"Snacks & Namkeen","mtr-ready-to-eat-poha","mtr-ready-to-eat-poha.jpg","MTR Ready to Eat Poha","MTR","https://www.bigbasket.com/ps/?q=MTR%20MTR%20Ready%20to%20Eat%20Poha"
"Snacks & Namkeen","mtr-ready-to-eat-upma","mtr-ready-to-eat-upma.jpg","MTR Ready to Eat Upma","MTR","https://www.bigbasket.com/ps/?q=MTR%20MTR%20Ready%20to%20Eat%20Upma"
"Snacks & Namkeen","munch-chocolate","munch-chocolate.jpg","Munch Chocolate","Nestle","https://www.bigbasket.com/ps/?q=Nestle%20Munch%20Chocolate"
"Snacks & Namkeen","murukku-janthikalu","murukku-janthikalu.jpg","Murukku (Janthikalu)","Local","https://www.bigbasket.com/ps/?q=Murukku"
"Snacks & Namkeen","oreo-biscuits","oreo-biscuits.jpg","Oreo Biscuits","Cadbury","https://www.bigbasket.com/ps/?q=Cadbury%20Oreo%20Biscuits"
"Snacks & Namkeen","parle-g-biscuits","parle-g-biscuits.jpg","Parle-G Biscuits","Parle","https://www.bigbasket.com/ps/?q=Parle%20Parle-G%20Biscuits"
"Snacks & Namkeen","parle-g-gold-biscuits","parle-g-gold-biscuits.jpg","Parle-G Gold Biscuits","Parle","https://www.bigbasket.com/ps/?q=Parle%20Parle-G%20Gold%20Biscuits"
"Snacks & Namkeen","rasgulla-tin","rasgulla-tin.jpg","Rasgulla Tin","Haldiram","https://www.bigbasket.com/ps/?q=Haldiram%20Rasgulla%20Tin"
"Snacks & Namkeen","too-yumm-multigrain-chips","too-yumm-multigrain-chips.jpg","Too Yumm Multigrain Chips","Too Yumm","https://www.bigbasket.com/ps/?q=Too%20Yumm%20Too%20Yumm%20Multigrain%20Chips"
"Snacks & Namkeen","top-ramen-curry-noodles","top-ramen-curry-noodles.jpg","Top Ramen Curry Noodles","Nissin","https://www.bigbasket.com/ps/?q=Nissin%20Top%20Ramen%20Curry%20Noodles"
"Snacks & Namkeen","uncle-chips","uncle-chips.jpg","Uncle Chips","Frito-Lay","https://www.bigbasket.com/ps/?q=Frito-Lay%20Uncle%20Chips"
"Snacks & Namkeen","yippee-noodles","yippee-noodles.jpg","Yippee Noodles","Sunfeast","https://www.bigbasket.com/ps/?q=Sunfeast%20Yippee%20Noodles"
"Soaps & Detergents","ariel-detergent","ariel-detergent.jpg","Ariel Detergent","Ariel","https://www.bigbasket.com/ps/?q=Ariel%20Ariel%20Detergent"
"Soaps & Detergents","cinthol-soap","cinthol-soap.jpg","Cinthol Soap","Cinthol","https://www.bigbasket.com/ps/?q=Cinthol%20Cinthol%20Soap"
"Soaps & Detergents","comfort-fabric-softener","comfort-fabric-softener.jpg","Comfort Fabric Softener","Comfort","https://www.bigbasket.com/ps/?q=Comfort%20Comfort%20Fabric%20Softener"
"Soaps & Detergents","dettol-handwash","dettol-handwash.jpg","Dettol Handwash","Dettol","https://www.bigbasket.com/ps/?q=Dettol%20Dettol%20Handwash"
"Soaps & Detergents","dettol-original-soap","dettol-original-soap.jpg","Dettol Original Soap","Dettol","https://www.bigbasket.com/ps/?q=Dettol%20Dettol%20Original%20Soap"
"Soaps & Detergents","dettol-soap","dettol-soap.jpg","Dettol Soap","Dettol","https://www.bigbasket.com/ps/?q=Dettol%20Dettol%20Soap"
"Soaps & Detergents","dove-body-wash","dove-body-wash.jpg","Dove Body Wash","Dove","https://www.bigbasket.com/ps/?q=Dove%20Dove%20Body%20Wash"
"Soaps & Detergents","dove-cream-beauty-bar","dove-cream-beauty-bar.jpg","Dove Cream Beauty Bar","Dove","https://www.bigbasket.com/ps/?q=Dove%20Dove%20Cream%20Beauty%20Bar"
"Soaps & Detergents","dove-soap","dove-soap.jpg","Dove Soap","Dove","https://www.bigbasket.com/ps/?q=Dove%20Dove%20Soap"
"Soaps & Detergents","ghadi-detergent","ghadi-detergent.jpg","Ghadi Detergent","Ghadi","https://www.bigbasket.com/ps/?q=Ghadi%20Ghadi%20Detergent"
"Soaps & Detergents","godrej-no-1-soap","godrej-no-1-soap.jpg","Godrej No.1 Soap","Godrej","https://www.bigbasket.com/ps/?q=Godrej%20Godrej%20No.1%20Soap"
"Soaps & Detergents","hamam-soap","hamam-soap.jpg","Hamam Soap","Hamam","https://www.bigbasket.com/ps/?q=Hamam%20Hamam%20Soap"
"Soaps & Detergents","lifebuoy-handwash","lifebuoy-handwash.jpg","Lifebuoy Handwash","Lifebuoy","https://www.bigbasket.com/ps/?q=Lifebuoy%20Lifebuoy%20Handwash"
"Soaps & Detergents","lux-soap","lux-soap.jpg","Lux Soap","Lux","https://www.bigbasket.com/ps/?q=Lux%20Lux%20Soap"
"Soaps & Detergents","medimix-ayurvedic-soap","medimix-ayurvedic-soap.jpg","Medimix Ayurvedic Soap","Medimix","https://www.bigbasket.com/ps/?q=Medimix%20Medimix%20Ayurvedic%20Soap"
"Soaps & Detergents","pears-soap","pears-soap.jpg","Pears Soap","Pears","https://www.bigbasket.com/ps/?q=Pears%20Pears%20Soap"
"Soaps & Detergents","pril-dish-wash-liquid","pril-dish-wash-liquid.jpg","Pril Dish Wash Liquid","Pril","https://www.bigbasket.com/ps/?q=Pril%20Pril%20Dish%20Wash%20Liquid"
"Soaps & Detergents","rin-detergent-bar","rin-detergent-bar.jpg","Rin Detergent Bar","Rin","https://www.bigbasket.com/ps/?q=Rin%20Rin%20Detergent%20Bar"
"Soaps & Detergents","rin-detergent-powder","rin-detergent-powder.jpg","Rin Detergent Powder","Rin","https://www.bigbasket.com/ps/?q=Rin%20Rin%20Detergent%20Powder"
"Soaps & Detergents","santoor-soap","santoor-soap.jpg","Santoor Soap","Santoor","https://www.bigbasket.com/ps/?q=Santoor%20Santoor%20Soap"
"Soaps & Detergents","surf-excel-detergent","surf-excel-detergent.jpg","Surf Excel Detergent","Surf Excel","https://www.bigbasket.com/ps/?q=Surf%20Excel%20Surf%20Excel%20Detergent"
"Soaps & Detergents","surf-excel-easy-wash","surf-excel-easy-wash.jpg","Surf Excel Easy Wash","Surf Excel","https://www.bigbasket.com/ps/?q=Surf%20Excel%20Surf%20Excel%20Easy%20Wash"
"Soaps & Detergents","surf-excel-matic-liquid","surf-excel-matic-liquid.jpg","Surf Excel Matic Liquid","Surf Excel","https://www.bigbasket.com/ps/?q=Surf%20Excel%20Surf%20Excel%20Matic%20Liquid"
"Soaps & Detergents","tide-detergent","tide-detergent.jpg","Tide Detergent","Tide","https://www.bigbasket.com/ps/?q=Tide%20Tide%20Detergent"
"Soaps & Detergents","tide-plus-detergent","tide-plus-detergent.jpg","Tide Plus Detergent","Tide","https://www.bigbasket.com/ps/?q=Tide%20Tide%20Plus%20Detergent"
"Soaps & Detergents","vim-dish-wash-bar","vim-dish-wash-bar.jpg","Vim Dish Wash Bar","Vim","https://www.bigbasket.com/ps/?q=Vim%20Vim%20Dish%20Wash%20Bar"
"Soaps & Detergents","vim-dish-wash-liquid","vim-dish-wash-liquid.jpg","Vim Dish Wash Liquid","Vim","https://www.bigbasket.com/ps/?q=Vim%20Vim%20Dish%20Wash%20Liquid"
"Soaps & Detergents","wheel-detergent","wheel-detergent.jpg","Wheel Detergent","Wheel","https://www.bigbasket.com/ps/?q=Wheel%20Wheel%20Detergent"
"Personal Care","clinic-plus-shampoo","clinic-plus-shampoo.jpg","Clinic Plus Shampoo","Clinic Plus","https://www.bigbasket.com/ps/?q=Clinic%20Plus%20Clinic%20Plus%20Shampoo"
"Personal Care","closeup-toothpaste","closeup-toothpaste.jpg","Closeup Toothpaste","Closeup","https://www.bigbasket.com/ps/?q=Closeup%20Closeup%20Toothpaste"
"Personal Care","colgate-strong-teeth","colgate-strong-teeth.jpg","Colgate Strong Teeth","Colgate","https://www.bigbasket.com/ps/?q=Colgate%20Colgate%20Strong%20Teeth"
"Personal Care","dabur-amla-hair-oil","dabur-amla-hair-oil.jpg","Dabur Amla Hair Oil","Dabur","https://www.bigbasket.com/ps/?q=Dabur%20Dabur%20Amla%20Hair%20Oil"
"Personal Care","dettol-hand-sanitizer","dettol-hand-sanitizer.jpg","Dettol Hand Sanitizer","Dettol","https://www.bigbasket.com/ps/?q=Dettol%20Dettol%20Hand%20Sanitizer"
"Personal Care","dove-shampoo","dove-shampoo.jpg","Dove Shampoo","Dove","https://www.bigbasket.com/ps/?q=Dove%20Dove%20Shampoo"
"Personal Care","fair-lovely-cream","fair-lovely-cream.jpg","Fair & Lovely Cream","Glow & Lovely","https://www.bigbasket.com/ps/?q=Glow%20%26%20Lovely%20Fair%20%26%20Lovely%20Cream"
"Personal Care","fogg-deodorant","fogg-deodorant.jpg","Fogg Deodorant","Fogg","https://www.bigbasket.com/ps/?q=Fogg%20Fogg%20Deodorant"
"Personal Care","gillette-guard-razor","gillette-guard-razor.jpg","Gillette Guard Razor","Gillette","https://www.bigbasket.com/ps/?q=Gillette%20Gillette%20Guard%20Razor"
"Personal Care","head-shoulders-shampoo","head-shoulders-shampoo.jpg","Head & Shoulders Shampoo","H&S","https://www.bigbasket.com/ps/?q=H%26S%20Head%20%26%20Shoulders%20Shampoo"
"Personal Care","himalaya-face-wash","himalaya-face-wash.jpg","Himalaya Face Wash","Himalaya","https://www.bigbasket.com/ps/?q=Himalaya%20Himalaya%20Face%20Wash"
"Personal Care","listerine-mouthwash","listerine-mouthwash.jpg","Listerine Mouthwash","Listerine","https://www.bigbasket.com/ps/?q=Listerine%20Listerine%20Mouthwash"
"Personal Care","navratna-hair-oil","navratna-hair-oil.jpg","Navratna Hair Oil","Emami","https://www.bigbasket.com/ps/?q=Emami%20Navratna%20Hair%20Oil"
"Personal Care","nivea-body-lotion","nivea-body-lotion.jpg","Nivea Body Lotion","Nivea","https://www.bigbasket.com/ps/?q=Nivea%20Nivea%20Body%20Lotion"
"Personal Care","oral-b-toothbrush","oral-b-toothbrush.jpg","Oral-B Toothbrush","Oral-B","https://www.bigbasket.com/ps/?q=Oral-B%20Oral-B%20Toothbrush"
"Personal Care","pantene-shampoo","pantene-shampoo.jpg","Pantene Shampoo","Pantene","https://www.bigbasket.com/ps/?q=Pantene%20Pantene%20Shampoo"
"Personal Care","parachute-coconut-hair-oil","parachute-coconut-hair-oil.jpg","Parachute Coconut Hair Oil","Parachute","https://www.bigbasket.com/ps/?q=Parachute%20Parachute%20Coconut%20Hair%20Oil"
"Personal Care","pepsodent-toothpaste","pepsodent-toothpaste.jpg","Pepsodent Toothpaste","Pepsodent","https://www.bigbasket.com/ps/?q=Pepsodent%20Pepsodent%20Toothpaste"
"Personal Care","pond-s-face-cream","pond-s-face-cream.jpg","Pond's Face Cream","Pond's","https://www.bigbasket.com/ps/?q=Pond's%20Pond's%20Face%20Cream"
"Personal Care","sensodyne-toothpaste","sensodyne-toothpaste.jpg","Sensodyne Toothpaste","Sensodyne","https://www.bigbasket.com/ps/?q=Sensodyne%20Sensodyne%20Toothpaste"
"Personal Care","set-wet-hair-gel","set-wet-hair-gel.jpg","Set Wet Hair Gel","Set Wet","https://www.bigbasket.com/ps/?q=Set%20Wet%20Set%20Wet%20Hair%20Gel"
"Personal Care","stayfree-pads","stayfree-pads.jpg","Stayfree Pads","Stayfree","https://www.bigbasket.com/ps/?q=Stayfree%20Stayfree%20Pads"
"Personal Care","tresemme-shampoo","tresemme-shampoo.jpg","TRESemme Shampoo","TRESemme","https://www.bigbasket.com/ps/?q=TRESemme%20TRESemme%20Shampoo"
"Personal Care","vaseline-body-lotion","vaseline-body-lotion.jpg","Vaseline Body Lotion","Vaseline","https://www.bigbasket.com/ps/?q=Vaseline%20Vaseline%20Body%20Lotion"
"Personal Care","whisper-pads","whisper-pads.jpg","Whisper Pads","Whisper","https://www.bigbasket.com/ps/?q=Whisper%20Whisper%20Pads"
"Cleaning & Household","all-out-liquid","all-out-liquid.jpg","All Out Liquid","All Out","https://www.bigbasket.com/ps/?q=All%20Out%20All%20Out%20Liquid"
"Cleaning & Household","ambi-pur-air-freshener","ambi-pur-air-freshener.jpg","Ambi Pur Air Freshener","Ambi Pur","https://www.bigbasket.com/ps/?q=Ambi%20Pur%20Ambi%20Pur%20Air%20Freshener"
"Cleaning & Household","colin-glass-cleaner","colin-glass-cleaner.jpg","Colin Glass Cleaner","Colin","https://www.bigbasket.com/ps/?q=Colin%20Colin%20Glass%20Cleaner"
"Cleaning & Household","domex-floor-cleaner","domex-floor-cleaner.jpg","Domex Floor Cleaner","Domex","https://www.bigbasket.com/ps/?q=Domex%20Domex%20Floor%20Cleaner"
"Cleaning & Household","duracell-aa-batteries","duracell-aa-batteries.jpg","Duracell AA Batteries","Duracell","https://www.bigbasket.com/ps/?q=Duracell%20Duracell%20AA%20Batteries"
"Cleaning & Household","eveready-aa-batteries","eveready-aa-batteries.jpg","Eveready AA Batteries","Eveready","https://www.bigbasket.com/ps/?q=Eveready%20Eveready%20AA%20Batteries"
"Cleaning & Household","gala-floor-mop","gala-floor-mop.jpg","Gala Floor Mop","Gala","https://www.bigbasket.com/ps/?q=Gala%20Gala%20Floor%20Mop"
"Cleaning & Household","garbage-bags-large","garbage-bags-large.jpg","Garbage Bags Large","Ezee","https://www.bigbasket.com/ps/?q=Ezee%20Garbage%20Bags%20Large"
"Cleaning & Household","garbage-bags-medium","garbage-bags-medium.jpg","Garbage Bags Medium","Ezee","https://www.bigbasket.com/ps/?q=Ezee%20Garbage%20Bags%20Medium"
"Cleaning & Household","good-knight-liquid","good-knight-liquid.jpg","Good Knight Liquid","Good Knight","https://www.bigbasket.com/ps/?q=Good%20Knight%20Good%20Knight%20Liquid"
"Cleaning & Household","harpic-toilet-cleaner","harpic-toilet-cleaner.jpg","Harpic Toilet Cleaner","Harpic","https://www.bigbasket.com/ps/?q=Harpic%20Harpic%20Toilet%20Cleaner"
"Cleaning & Household","hit-cockroach-spray","hit-cockroach-spray.jpg","Hit Cockroach Spray","Hit","https://www.bigbasket.com/ps/?q=Hit%20Hit%20Cockroach%20Spray"
"Cleaning & Household","lizol-floor-cleaner","lizol-floor-cleaner.jpg","Lizol Floor Cleaner","Lizol","https://www.bigbasket.com/ps/?q=Lizol%20Lizol%20Floor%20Cleaner"
"Cleaning & Household","mortein-coil","mortein-coil.jpg","Mortein Coil","Mortein","https://www.bigbasket.com/ps/?q=Mortein%20Mortein%20Coil"
"Cleaning & Household","mr-muscle-glass-cleaner","mr-muscle-glass-cleaner.jpg","Mr. Muscle Glass Cleaner","Mr. Muscle","https://www.bigbasket.com/ps/?q=Mr.%20Muscle%20Mr.%20Muscle%20Glass%20Cleaner"
"Cleaning & Household","naphthalene-balls","naphthalene-balls.jpg","Naphthalene Balls","Local","https://www.bigbasket.com/ps/?q=Naphthalene%20Balls"
"Cleaning & Household","odonil-room-freshener","odonil-room-freshener.jpg","Odonil Room Freshener","Odonil","https://www.bigbasket.com/ps/?q=Odonil%20Odonil%20Room%20Freshener"
"Cleaning & Household","odonil-toilet-freshener-block","odonil-toilet-freshener-block.jpg","Odonil Toilet Freshener Block","Odonil","https://www.bigbasket.com/ps/?q=Odonil%20Odonil%20Toilet%20Freshener%20Block"
"Cleaning & Household","phenyle-white-floor","phenyle-white-floor.jpg","Phenyle White (Floor)","Local","https://www.bigbasket.com/ps/?q=Phenyle%20White"
"Cleaning & Household","scotch-brite-scrub-pad","scotch-brite-scrub-pad.jpg","Scotch Brite Scrub Pad","3M","https://www.bigbasket.com/ps/?q=3M%20Scotch%20Brite%20Scrub%20Pad"
"Frozen & Ready to Cook","amul-ice-cream-vanilla","amul-ice-cream-vanilla.jpg","Amul Ice Cream Vanilla","Amul","https://www.bigbasket.com/ps/?q=Amul%20Amul%20Ice%20Cream%20Vanilla"
"Frozen & Ready to Cook","frozen-chicken-nuggets","frozen-chicken-nuggets.jpg","Frozen Chicken Nuggets","ITC","https://www.bigbasket.com/ps/?q=ITC%20Frozen%20Chicken%20Nuggets"
"Frozen & Ready to Cook","frozen-chicken-seekh-kebab","frozen-chicken-seekh-kebab.jpg","Frozen Chicken Seekh Kebab","ITC","https://www.bigbasket.com/ps/?q=ITC%20Frozen%20Chicken%20Seekh%20Kebab"
"Frozen & Ready to Cook","haldiram-frozen-samosa","haldiram-frozen-samosa.jpg","Haldiram Frozen Samosa","Haldiram","https://www.bigbasket.com/ps/?q=Haldiram%20Haldiram%20Frozen%20Samosa"
"Frozen & Ready to Cook","itc-frozen-parathas-aloo","itc-frozen-parathas-aloo.jpg","ITC Frozen Parathas (Aloo)","ITC","https://www.bigbasket.com/ps/?q=ITC%20ITC%20Frozen%20Parathas"
